date,RPI,W875RX1,DPCERA3M086SBEA,CMRMTSPL,MRTSSM44X72USS,INDPRO,IPFPNSS,IPFINAL,IPCONGD,IPDCONGD,IPNCONGD,IPBUSEQ,IPMAT,IPDMAT,IPNMAT,IPMANSICS,IPB51222S,IPFUELS,CUMFNS,CLF16OV,CE16OV,UNRATE,UEMPMEAN,UEMPLT5,UEMP5TO14,UEMP15OV,UEMP15T26,UEMP27OV,PAYEMS,USGOOD,CES1021000001,USCONS,MANEMP,DMANEMP,NDMANEMP,SRVPRD,USTPU,USWTRADE,USTRADE,USFIRE,USGOVT,CES0600000007,AWOTMAN,AWHMAN,HOUST,HOUSTNE,HOUSTMW,HOUSTS,HOUSTW,PERMIT,PERMITNE,PERMITMW,PERMITS,PERMITW,ACOGNO,DGORDER,NEWORDER,AMDMUO,BUSINV,ISRATIO,M1SL,M2SL,M2REAL,AMBSL,TOTRESNS,NONBORRES,BUSLOANS,REALLN,NONREVSL,PI,FEDFUNDS,TB3MS,TB6MS,GS1,GS5,GS10,AAA,BAA,TB3SMFFM,TB6SMFFM,T1YFFM,T5YFFM,T10YFFM,AAAFFM,BAAFFM,TWEXMMTH,EXSZUS,EXJPUS,EXUSUK,EXCAUS,WPSFD49207,WPSFD49502,WPSID61,WPSID62,WTISPLC,PPICMM,CPIAUCSL,CPIAPPSL,CPITRNSL,CPIMEDSL,CUSR0000SAC,CUSR0000SAD,CUSR0000SAS,CPIULFSL,CUSR0000SA0L2,CUSR0000SA0L5,PCEPI,DDURRG3M086SBEA,DNDGRG3M086SBEA,DSERRG3M086SBEA,CES0600000008,CES2000000008,CES3000000008,UMCSENT,MZMSL,DTCOLNVHFNM,DTCTHFNM,INVEST,GDPC1,GDPCTPI
12/1/91,0.00231054,402254e-9,0.011807541,0.017013073,,-0.007784179,-0.011337604,-0.014452134,-0.011530896,-0.04682666,555965e-9,-0.021652214,-0.003358764,-0.008355975,-0.001369829,-0.008239255,-0.035646482,-0.005336415,-0.628929006,0.00349637,0.003109064,0.643093923,0.656906077,-0.022260551,0.004213108,0.0559046,0.03428424,0.075483047,-0.001072835,-0.002900578,-0.006660696,0.00302893,-0.004347291,-0.006670852,-940684e-9,-669218e-9,-0.002710447,-0.003344056,-0.001961404,-0.003140897,0.001107146,-1972.945856,-0.657458564,-1752.658564,-7.460289816,-20.44491878,-11.18854718,-0.299586892,-17.61891204,-0.200468518,-25.79219396,-22.03376732,-6.505276374,-17.54949124,,,,,,,0.001288105,0.002871728,-504907e-9,0.00511924,-0.015327852,-295747.9572,0.001468669,-553668e-9,431656e-9,964e-10,-0.399751381,-0.267403315,-0.227955801,-0.22859116,0.065082873,-0.037624309,-0.108135359,-0.129668508,0.54698895,0.912430939,-0.692541436,-0.478149171,0.524392265,1.829475138,1.773867403,0.001389388,0.01569162,-0.01830555,-0.008929957,0.008536543,0.004922198,0.006643016,0.008817281,0.02457362,0.045769121,0.092228974,0.001442233,-78401e-8,0.003216077,499108e-9,0.003917346,-865164e-9,-671029e-9,0.001439556,0.002215756,0.001472244,0.001170402,192258e-9,0.004245896,109681e-9,0.002529279,-0.005830563,0.007991739,-0.864314516,0.004875396,0.014523771,0.004702719,-0.002211318,,
1/1/92,0.002293027,0.003057568,-0.001552861,339991e-9,-0.002786597,0.004963176,0.007306426,0.009578165,0.008282569,0.039231378,-0.00219863,0.017584442,0.002033598,0.01520961,-0.006044153,0.006702333,0.023717476,-0.017687075,0.533285497,-0.00163023,-0.003149128,0.225966851,0.556906077,-0.036687454,0.043561672,0.038533002,0.02772271,0.048037124,-0.002005033,-0.003359648,-0.006705411,-0.013120552,-379032e-9,121e-7,-942411e-9,-0.00172613,-0.005238409,-0.001899973,-0.001080088,-0.001301464,-0.001357496,-2214.635359,-0.657458564,-2282.614503,-0.152165762,-20.37639883,-5.455929212,-0.284048288,-0.145252959,-0.185500979,-25.67539469,-5.433608464,-12.81554763,-11.79768925,,,,-0.008788176,-0.001200194,0.053384146,-0.003782298,-0.004406056,960006e-9,0.002657549,0.029675769,-295534.9572,0.002383279,-0.001267076,-555e-7,34e-10,0.030745856,0.05038674,0.070220994,0.14140884,0.350055249,0.312237569,0.097458564,0.104972376,2.037472376,2.014254144,-0.651049724,0.717900552,1.932196133,2.119475138,-7.124530387,0.020697341,0.039006178,0.019712126,-0.016316984,0.021221887,-0.001618266,-0.003307242,-0.002623688,-0.02959287,-0.013275592,-0.026695314,0.001432876,0.0015052,0.004825068,-581685e-9,0.001561669,0.002540581,0.001329676,712622e-9,731586e-9,0.001465753,-111661e-9,-0.002497958,0.00127255,-199103e-9,840121e-9,0.011674958,-0.00355316,1.037096774,-0.00920452,-0.016322255,0.001659539,-0.00358556,0.0032862487700838217,-0.001188516579035794
2/1/92,-0.001023063,-0.00169723,-85829e-8,0.001844792,-0.006506041,0.006101085,0.006523967,0.007131998,0.007932329,0.018055782,0.004425345,0.007713759,0.005555759,0.008336398,0.012167665,0.007912527,-0.01072099,0.003690265,0.622785497,0.001910223,0.002074837,0.643093923,0.356906077,0.03994146,-0.053242753,0.003828086,-0.036927514,0.037900915,-952805e-9,-835877e-9,-0.002242591,683842e-9,-0.001212123,-0.001992098,-661e-7,-0.001053389,-0.001173951,-0.001665595,-0.001477859,-0.017614806,-208e-7,-1972.945856,-0.069060773,-1752.658564,-0.09114106,-20.45203625,-10.93497694,-6.595700946,-11.64976823,-0.123402759,-61.26594811,-5.265969584,-6.505276374,-0.17934492,0.041835206,0.044545605,0.038378575,-0.007573384,0.001035388,-0.026371951,-0.004811472,-0.002388744,-0.004878085,-0.002474887,-0.128270873,-295972.9572,-0.001040509,0.005911041,-0.0044846,-832e-9,-0.079751381,0.201947514,0.251022099,0.344226519,0.372513812,0.211187845,0.063107735,0.024972376,3.407955801,1.112430939,-0.412541436,1.773950276,-0.99121547,2.179475138,2.113867403,0.025572237,0.038449219,0.041676233,-0.029764911,0.008180563,953e-8,836982e-9,895131e-9,0.025613444,0.072116314,-0.011808667,-0.001447901,-0.006904835,794652e-9,-57076e-8,-0.002342438,-0.001716513,-804e-8,-909e-8,-773e-8,-740919e-9,292804e-9,0.002603023,-0.002149312,808085e-9,833808e-9,-0.005830561,0.001761368,7.167137097,-0.002913636,0.037137725,-0.005847179,665271e-9,,
3/1/92,0.001039654,230497e-9,-0.001841267,0.004469952,0.002511086,0.005377601,0.005403038,0.005367698,0.007644853,0.016271336,0.004630367,0.006191656,0.005333121,0.003332774,-150887e-9,0.003139668,0.039298069,0.004847786,0.238785497,649771e-9,0.001143901,0.643093923,0.246132597,-0.035017818,0.006717289,-0.021429035,-0.03249782,-0.012593586,-312e-7,677e-7,-0.006280888,-0.005168554,0.001760967,914382e-9,0.003002363,-127596e-9,-812371e-9,-0.003469317,-208e-7,-229618e-9,-129432e-9,-1972.945856,-0.047928177,-1752.658564,-0.054230706,-20.47369775,-5.33623887,-6.535194689,-0.06301486,-0.180869197,-20.62080046,0.076848578,-6.47562768,-0.27502013,-0.001098681,0.034090672,0.018436131,-82825e-8,533875e-9,0.053384146,-381695e-9,903329e-9,-0.00582674,0.001122822,0.076868516,-294925.9572,0.001308106,-0.006650262,0.003663267,702e-9,-0.249005525,-0.287403315,-0.308977901,-0.325773481,-0.149889503,-0.037624309,-0.01378453,-0.038674033,1.873977901,1.753038674,0.264475138,2.223950276,1.424392265,2.319475138,2.213867403,-0.003711673,0.009101926,0.007116168,0.019929543,-0.005029521,0.002453529,0.003309159,0.001764273,0.011969903,-0.033801057,-0.008887391,-592e-8,0.011423951,-0.002388673,-0.001620269,0.001558651,-857853e-9,-66869e-8,-904e-8,-738946e-9,-533e-8,-0.001395062,-467e-7,981954e-9,-0.002597926,-0.002510644,-72134e-8,-887602e-9,0.969959677,0.002284036,-0.05295059,202901e-9,0.00462347,,
4/1/92,0.002650471,0.002992728,0.002475543,-0.01091055,0.001961988,0.00108208,0.003552281,0.003903799,0.004900585,0.028050789,-0.003325097,0.004860534,-0.002039111,0.007119997,-0.006361972,0.003622728,-0.026166203,-0.010335384,0.271585497,9664e-7,-0.001670914,0.262983425,0.356906077,0.035624561,-0.012164585,0.09503857,0.055943432,0.124834205,-272482e-9,-227e-7,-0.004857578,-831282e-9,452633e-9,312658e-9,664463e-9,-407975e-9,-0.001987706,-0.00319939,-0.001610254,-791e-7,-664179e-9,-1247.877348,0.034254144,-1222.602624,-0.219883936,-20.58149432,-33.48432353,-13.0410186,-5.987931092,-0.207087927,-20.66230019,-16.51846355,-12.80846377,-0.201486046,0.019968791,0.00852949,0.020331916,-855506e-9,-0.003353155,0.029390244,-0.003303923,-0.001215305,-0.004892462,-0.005540164,0.045852045,-300745.9572,0.001739193,-0.0033773,-0.002714947,-493e-9,0.090994475,-0.11480663,-0.114889503,-0.105773481,-0.062348066,-0.087762431,-0.045649171,-0.076685083,1.833977901,1.382430939,0.248729282,2.303950276,2.682196133,2.549475138,2.423867403,-0.012098181,-0.016571085,-0.018914494,0.030751019,0.009313153,810311e-9,-745e-8,0.00174602,-0.009262922,0.03257863,0.014156462,708131e-9,-0.003088814,0.00159201,512157e-9,0.001547784,-931e-8,-398e-8,702493e-9,72576e-8,723285e-9,474863e-9,-0.004114864,0.003195039,269384e-9,0.002504017,0.007961783,-880603e-9,1.802822581,-0.003759407,0.045611581,0.008808575,-0.001279222,0.0023352894312518857,0.0022340936005710837
5/1/92,0.001480201,0.001930522,12e-6,0.00831459,-701602e-9,-0.002031492,-0.005209993,-0.005979015,-0.007082351,-0.016320817,-0.003787544,-0.002556002,0.001953495,-38071e-8,0.008728838,578967e-9,-0.042569587,-0.006044877,0.024285497,0.001444453,-868541e-9,0.325966851,0.249171271,0.028700873,0.007106409,0.086691302,0.09614523,0.079687818,-844006e-9,-0.001876416,-0.011432285,-0.005836378,-319739e-9,-0.001191368,955966e-9,-652499e-9,-0.001173945,-0.002632407,-971857e-9,-38712e-8,-931197e-9,-1087.01768,-0.161049724,-1222.602624,-7.342403809,-25.65213284,-10.99343514,-6.587684871,-11.67024676,-7.372627848,-15.51807411,-10.95568416,-6.535831042,-6.047611786,0.008175281,-0.026308356,-0.006114925,-0.007852834,0.003824456,0.053384146,0.005492518,0.001670846,-0.006837129,0.005502377,-0.007287389,-302413.9572,-0.00111035,0.001815842,0.005750956,108e-8,-0.059627072,0.032596685,0.034309392,-0.01718232,-0.194917127,-0.114337017,-0.058135359,-0.076685083,2.530966851,1.483038674,-0.015524862,2.123950276,1.434392265,-1.691574586,2.253867403,-0.021962938,-0.042575368,-0.028521612,0.025968616,-0.0030807,-0.004860594,-0.004100648,-0.004338967,-0.012840274,-0.094052136,0.00935663,-944e-8,720929e-9,-149e-8,504829e-9,-0.00232966,-93e-7,653303e-9,-722461e-9,-76e-7,-735478e-9,0.001497672,0.003607182,-0.002327289,0.002622808,-0.004165431,-0.015182191,-698e-9,0.969959677,0.002345849,-0.00353224,-0.008547664,0.002523989,,
6/1/92,-0.003471006,-0.003860003,65705e-8,0.011130929,0.003574581,0.00682233,0.008224562,0.009457128,0.011499297,0.02333394,0.007289876,0.007195832,0.00504668,0.007664237,-0.001423254,0.006787432,0.007220765,0.002631351,0.521385497,-396546e-9,0.001239461,0.241436464,-0.186187845,-0.02343154,0.007756981,-0.039633721,-0.076624556,-0.012831754,-77085e-8,-0.001199609,-0.00295811,-0.004324462,-201105e-9,-0.001896623,0.002265956,-734685e-9,-0.003301094,-0.004806012,-0.003175999,-0.002219391,0.001516164,-1972.945856,-0.657458564,-1059.670028,-7.400919865,-20.64874654,-11.07347785,-6.668726081,-5.883331322,-7.371681327,-35.88875466,-5.51682477,-0.206917786,-11.83224163,-0.006565895,-0.004262393,-0.003177725,-0.012036198,0.002835741,0.029390244,0.001341995,0.00128769,-0.005116434,0.003066451,213619e-9,-301818.9572,-350343e-9,0.002730262,-351207e-9,-507e-10,-0.509751381,-0.449350829,-0.487955801,-0.56859116,-0.637486188,-0.415524862,-0.147513812,-0.209668508,5.795428177,4.669116022,-0.168287293,1.973950276,2.432196133,-1.691574586,-0.822265193,-0.023349793,-0.062966639,-0.005513276,0.034268525,-0.003506653,0.001631605,152166e-9,-0.001717772,-0.008860169,0.009088796,0.005421255,-719368e-9,-0.007569208,-0.003146025,-547019e-9,772348e-9,-929e-8,-662876e-9,-716358e-9,-755e-8,719637e-9,-0.001952366,-689234e-9,-315732e-9,-0.002835697,0.004164448,0.011580515,872294e-9,-3.832862903,0.002476143,-0.006345578,0.011629871,467616e-9,,
7/1/92,0.001186227,0.001301846,-19748e-8,-0.018207657,-264192e-9,-0.007107628,-0.002634289,-0.002785251,-895403e-9,-0.010431477,0.002505506,-0.007285654,-0.012791278,-0.006716388,-0.015673258,-0.006413622,0.011219166,-0.050748947,-0.532814503,-816976e-9,-28875e-8,0.045856354,-0.337016575,-0.001010703,0.00242323,-0.010293772,0.010271504,-0.024969286,-220356e-9,-0.001472829,-0.006444022,0.001138423,-0.001927726,-0.001397066,-0.002687406,24e-6,-0.001808095,-0.002778541,-0.002257766,373643e-9,0.002090325,-1972.945856,-0.657458564,-1059.670028,-0.184133927,-20.58149432,-16.660083,-13.04945747,-17.50704214,-0.174420533,-61.26594811,-10.97921466,-19.05835905,-11.79017042,-0.028086983,-0.02020856,-0.01585716,-0.01304664,-0.001559871,0.032957317,0.003831531,0.001927408,-0.003133211,258092e-9,0.020610913,-301558.9572,0.005258764,0.001265305,-0.002293107,-407e-9,0.050870166,-0.07480663,-0.066933702,-0.120138122,-0.224917127,-0.238812155,-0.116892265,-0.187679558,6.308922652,2.204254144,0.157237569,1.097900552,2.522196133,0.718950276,-0.522265193,-0.00919298,-0.026462467,0.004806103,0.014393042,-0.001918793,0.001627669,0.003285517,0.002623637,0.029574855,0.044649665,-0.04312152,-583e-8,0.002244118,-773555e-9,-195e-7,-252e-8,-928e-8,-65767e-8,-711818e-9,-730825e-9,-0.001455043,29406e-8,-0.001636509,-0.001340023,0.001312998,-0.004986629,-0.01086367,-0.00349184,-0.697177419,-0.001097358,-0.008758884,-0.007367816,-0.008465854,0.002878697531921992,-0.0010998990614486412
8/1/92,-0.006503984,-0.007473321,0.003803976,0.011635781,0.005984553,146118e-9,-0.003716897,-0.005026269,-0.007139459,-0.006213594,-0.007455505,-268883e-9,0.005038177,-0.004348654,0.011174316,-0.001757621,-0.008266816,0.027552291,-0.153214503,-0.002077024,-0.002132631,0.643093923,-0.104696133,-0.002759804,0.014282799,-0.021740271,-0.07840694,0.01749992,-0.001148383,-0.00129289,-0.0094954,-611023e-9,-0.001096706,-0.001701934,-211236e-9,-0.001186562,-0.001400264,-0.003217441,-0.001329624,673091e-9,-0.004274817,-1972.945856,-0.224447514,-1059.670028,-14.55460755,-5.447941267,-16.47467978,-13.03682573,-5.817081936,-0.187359716,-5.35291236,-5.468428229,-12.80846377,-17.56409004,0.02399883,214371e-9,0.038455701,-0.009718393,-0.001151705,-0.005487805,0.001176742,565244e-9,-0.001187174,-0.001782062,0.003095823,-301192.9572,-0.004528079,133801e-9,-0.003709357,-664e-9,-0.079751381,-0.218701657,-0.244889503,-0.285773481,-0.212458564,-0.14538674,-0.019433702,-0.029337017,3.004461326,1.773646409,-0.408287293,0.061850829,1.154392265,0.548950276,2.293867403,0.008649499,-0.011950471,-0.027178337,-0.050066484,0.025864493,0.001615925,813477e-9,-0.001697925,-0.020601987,-0.03519734,-0.017670051,0.002113585,0.003004253,0.008638279,0.00101481,-25e-7,828603e-9,0.003257553,0.003519527,0.001439205,0.00216268,0.001902367,0.002817515,202228e-9,0.002393794,0.004988445,0.013775675,0.002620557,-0.697177419,-0.002228362,782218e-9,-0.007442708,0.001537286,,
9/1/92,-0.007611757,-0.008307575,685958e-9,0.001867209,0.003699949,0.005298335,0.006719043,0.008826194,0.012887438,0.019693471,0.010482264,126816e-9,0.003478568,0.010102712,-0.00511425,0.004314413,0.046339688,0.03927058,0.338885497,-0.004909133,-0.002015405,-0.227071823,0.767679558,-0.021656012,-0.091898298,-276665e-9,-0.061078995,0.037899577,199272e-9,250434e-9,0.002679467,0.002218637,-381797e-9,-0.001402094,0.001102579,110956e-9,-539238e-9,-0.001216275,-129246e-9,-394634e-9,-0.001464116,-2214.635359,-0.047928177,-1752.658564,-0.143698311,-30.7228364,-5.549522653,-0.144477898,-17.50704214,-0.151723236,-25.67539469,-5.437417992,-0.184292386,-11.74979797,-0.023548229,0.051595691,-0.028038696,0.00251545,-0.002332646,0.04679878,-0.003890456,-0.003170197,-0.002718874,-241932e-9,-0.001619569,-299843.9572,0.002672299,-0.001725391,0.010590983,195e-8,-0.119502762,-0.049350829,0.088176796,0.124226519,0.227541436,0.192375691,0.076837017,0.220994475,1.503977901,0.671823204,-0.297016575,1.413950276,2.132196133,0.598950276,2.343867403,0.025065149,0.033014171,-0.009710085,-0.109680057,0.017986443,-0.004829165,-0.005700455,-0.001697925,-0.002884988,-0.054104831,-0.00663702,-0.001425687,-77703e-8,-0.00393706,-543758e-9,-0.001536214,822311e-9,-0.00131942,-0.001425639,-730729e-9,-732154e-9,-0.001572716,-194202e-9,-220322e-9,-0.002364787,-0.001661589,-0.005077546,-666e-9,-2.530040323,-957481e-9,-0.005907645,0.012091582,0.002820706,,
10/1/92,-498748e-9,0.00196203,-974791e-9,-469345e-9,-0.0012925,0.00207053,0.001088764,0.001714557,551183e-9,0.006539523,-0.001580966,0.004375738,0.003301029,0.003602973,0.003210023,0.001921522,-0.002006828,-0.017584854,0.157185497,0.002030472,848214e-9,0.225966851,-1.075414365,-0.012117829,0.105228994,-0.031859843,0.068837593,-0.097252218,-242632e-9,431755e-9,-831472e-9,378e-7,632803e-9,718216e-9,518616e-9,-488856e-9,-0.001581427,-0.001494034,-0.001851866,209561e-9,-720782e-9,-1972.945856,-0.657458564,-1059.670028,-7.317992508,-15.45513053,-27.66090969,-19.35667806,-11.673701,-14.47056571,-30.85258855,-5.468428229,-18.96325503,-11.75340157,0.022201917,-0.042461014,0.022213161,-0.011374829,-494691e-9,0.029390244,-0.002877402,-0.001321444,-0.004459242,-0.005365686,0.005013549,-298106.9572,-74593e-8,-60454e-8,-0.004670712,-843e-9,-0.009502762,0.271298343,0.304088398,0.38140884,0.445027624,0.293425414,0.114972376,0.120662983,1.573977901,1.803646409,0.071491713,-0.484198895,2.422196133,-1.261574586,2.683867403,0.042352775,0.083731603,0.02419357,-0.078276702,0.017099013,0.001621157,0.002454831,0.001755205,-0.008816267,0.017165232,0.038527238,-0.001413706,-773608e-9,-0.003105954,-0.001047411,768826e-9,-0.003350934,-0.001304101,-0.001410747,-724457e-9,-0.0014435,-224718e-9,-0.005392877,0.001797897,-244e-7,-825857e-9,-718697e-9,-656e-9,11.9671371,-0.004641664,0.00350818,-0.003020419,-354051e-9,-0.005826311674502926,-6213789324266601e-20
11/1/92,0.03312313,0.037603616,0.003902393,0.013274239,0.008711812,-0.001271836,789765e-9,285083e-9,-0.001749329,0.008244024,-0.005354676,0.00551708,-0.003909718,-0.006809311,-0.007636924,-0.003282517,0.034819749,-0.014204729,-0.247514503,-32642e-8,-222823e-9,0.643093923,1.056906077,-0.039782172,-0.058139837,0.071546401,0.126426928,0.030958173,56901e-8,0.001383119,-0.001166787,0.003931379,871192e-9,415079e-9,0.001539226,287382e-9,-403805e-9,-0.002745426,-691102e-9,507981e-9,550872e-9,-1972.945856,-0.657458564,-1222.602624,-7.342403809,-20.66629085,0.022622419,-19.35667806,-5.807512485,-14.48301031,-5.275354126,-10.94796211,-12.75575971,-17.54949124,-0.007244473,0.0275607,0.018926333,-0.005133315,0.004340531,0.053384146,-0.003674548,-0.001118764,-0.004338711,0.001920456,-0.043805926,-296513.9572,-997438e-9,-0.002720333,445091e-9,953e-10,-0.169627072,0.090649171,0.034309392,0.034226519,0.057596685,-0.095524862,-0.115649171,-0.14801105,4.121450276,0.87121547,0.397237569,2.203950276,2.712196133,0.908950276,2.813867403,0.003253815,-0.002552243,0.003333113,0.016806419,0.003523832,823938e-9,822847e-9,0.002622132,0.015754845,0.029946362,927106e-9,0.002099787,-771904e-9,786043e-9,0.001514448,489e-9,-180578e-9,0.001284984,692346e-9,-372e-8,0.001430094,70084e-8,0.005769559,-0.0026139,0.001023798,0.001654516,-0.001434744,0.001732458,5.634274194,-0.001667056,0.003505146,-0.014372782,-0.011334583,,
12/1/92,-0.030595916,-0.037656615,-0.004130352,329597e-9,0.007999145,0.002147937,0.002207353,0.002892748,0.004149803,0.012191654,0.00121528,464173e-9,0.002058419,0.012606569,0.006951509,0.007469312,-0.064084538,-168e-7,0.627785497,-0.002404473,-584908e-9,0.045856354,-0.86160221,0.033483204,-0.041083731,-0.087797512,-0.145199742,-0.045426341,0.001275541,0.00242046,0.001341673,0.006050894,0.001526089,0.001625152,0.001392296,910335e-9,0.001763986,-699772e-9,0.002043235,804365e-9,-193397e-9,-1972.945856,0.127209945,-1222.602624,-0.109712446,-10.19278209,-5.505234973,-6.529528951,-5.984136021,-7.264997184,-61.26594811,-5.370972893,-0.117240249,-5.918519365,0.017608323,-0.038149423,-0.037522846,-0.014856328,-0.002598185,0.029390244,-0.002357567,282527e-9,-0.007594807,0.001737798,-0.029283135,-294646.9572,-0.00164598,0.002819405,0.002905636,525e-9,0.100372928,-0.219350829,-0.217955801,-0.202955801,-0.227375691,-0.14538674,-0.064406077,-0.137016575,1.660483425,1.06121547,0.468729282,2.413950276,2.782196133,-1.091574586,-0.222265193,0.014688129,0.040788408,0.009683104,-0.010918918,0.003742556,809864e-9,81888e-8,0.001739451,-0.008831872,0.067403162,-0.00274685,-0.001410196,0.008976955,780668e-9,-535262e-9,0.001527214,-180578e-9,-0.001938082,-704279e-9,710335e-9,-722739e-9,-928454e-9,-0.003212706,0.003237376,-0.002120201,-246e-8,724306e-9,-0.001736736,-1.930040323,0.003369855,-0.045499354,0.007138666,0.01257102,,
1/1/93,0.001902464,0.003088896,-831073e-9,-0.003454826,-0.01132541,0.002248995,359719e-9,-0.001883327,-567288e-9,-0.006185029,0.001491469,-0.002973379,0.004645252,0.004101603,-226555e-9,242371e-9,0.023466352,0.009202801,0.058985497,-754203e-9,438032e-9,-0.007734807,-0.337016575,0.047509372,-0.026790458,-0.048306698,-0.073291919,-0.031134711,795662e-9,0.002323693,-0.016508711,0.009397668,0.001048437,61602e-8,0.001682082,33372e-8,944377e-9,-0.001852283,0.002656861,-104729e-9,-0.001358099,-1207.712431,0.034254144,-1426.19337,-7.345704142,-30.68361569,-5.415519673,-12.88566816,-6.161922422,-7.264147205,-25.56375472,-16.37317032,-18.96325503,-17.57518073,-0.012108127,0.055364784,-0.004303156,-0.001757865,-301091e-9,0.053384146,0.001716382,518219e-9,-0.005859883,-0.003031416,0.046908191,-295242.9572,-514831e-9,0.002390004,-0.007467429,-133e-8,0.011740331,-0.068052486,-0.061823204,-0.10718232,-0.397486188,-0.335524862,-0.195649171,-0.279337017,6.328922652,1.051823204,0.030220994,2.063950276,2.512196133,-1.261574586,-0.462265193,999e-7,0.029476759,-0.032423253,-0.061523981,-0.014439747,441e-8,-806464e-9,-858994e-9,0.009894659,-0.035297757,-0.007422137,-703276e-9,-0.009014171,-0.004621438,-0.001536339,-0.003052932,0.002494594,640523e-9,-52e-7,-0.001431738,-718114e-9,538218e-9,771457e-9,-0.004109683,0.002298537,-242e-8,0.005020758,-863799e-9,-2.864314516,-699648e-9,0.041992316,-0.001293343,0.005058752,-0.00169161398315415,-0.0008861566568987863
2/1/93,-0.005291412,-0.006378939,-0.005374805,-0.008514306,-0.01181642,-0.003575448,-0.018560517,-0.003108525,-0.001904501,0.002787351,-0.003615122,-0.002192833,-0.005519508,-0.002812653,-0.007020015,-0.004651783,0.043900647,-0.022386569,-0.325214503,-116558e-9,99585e-8,0.241436464,-0.643093923,-0.06025917,0.032392177,-0.024353777,0.019652896,-0.055081887,-0.001896736,-0.002233547,0.004580547,-0.009359448,-380234e-9,-0.001097339,663445e-9,-0.001888162,-0.001985263,-0.001952235,-0.002552625,-257721e-9,-0.001146517,-1247.877348,-0.251657459,-1426.19337,-7.345704142,-30.7228364,-16.5715296,-12.92791503,-0.230966477,-0.121659079,-30.64333411,-10.92139509,-12.67434432,-6.055516965,0.005345934,-0.018642665,-0.003982424,-0.007483391,0.005165602,0.032957317,0.004081239,695416e-9,-0.004652873,0.003504775,0.032361995,-297270.9572,-0.005763087,-449e-7,0.010899467,197e-8,0.041740331,0.023245856,-0.008756906,-0.054364641,-0.237486188,-0.268812155,-0.125649171,-0.239005525,5.795428177,4.388508287,0.038729282,0.907900552,2.162196133,0.578950276,-3.80839779,-0.011231336,0.004341703,-0.029443205,0.016384888,-0.010941662,0.003191696,0.005654337,-850002e-9,0.00975057,-0.018198511,-0.017206667,0.002085174,-297732e-9,0.00310296,0.001497996,0.002288553,-127e-7,0.001912756,0.001379856,0.001421359,0.002131928,607791e-9,0.005537756,0.001177393,-55913e-8,816271e-9,-0.005729642,0.003446938,-0.732862903,-514e-7,0.018130121,0.007951226,-0.005600513,,
3/1/93,0.004814996,0.006784018,0.004011866,0.002981686,0.021953246,0.001327132,648415e-9,0.001105347,103482e-9,0.00294835,-939994e-9,0.003698896,0.002178779,0.002544924,0.009331123,0.003341459,-0.015544595,-0.001522203,0.325685497,-0.001314687,-0.001809172,0.378453039,-0.667955801,0.02680435,-0.01780255,-0.033523064,0.053134882,-0.101360657,0.00129032,-655119e-9,-0.00270569,0.001723852,-0.001155389,-0.00180591,-208859e-9,0.001702221,413e-7,958e-7,121911e-9,0.001988055,227257e-9,-1972.945856,0.285911602,-1059.670028,-0.234549643,-31.01855065,-11.18854718,-13.07738625,-5.907595944,-7.372627848,-20.75085359,-21.98101675,-0.239478802,-17.56409004,-0.019689709,0.002707187,0.020184883,-0.005535898,-480845e-9,0.029390244,0.008487351,0.007586001,-0.006005822,0.001431136,-0.048213126,-296891.9572,0.013552383,0.002878847,-0.010360588,-185e-8,-0.109751381,-0.07480663,-0.078977901,-0.078729282,-0.039889503,-0.003287293,-0.116892265,-0.002707182,5.775428177,4.328508287,0.067237569,0.627900552,0.774392265,2.459475138,2.023867403,-0.024110833,-0.038238427,-0.038122168,0.056310152,0.011464064,-0.005574176,-0.006453195,-0.005133336,0.008385535,-0.012474953,-0.017720878,-706619e-9,-0.00375693,781895e-9,0.001974344,-761965e-9,-127e-7,-652472e-9,-0.001393081,-717e-8,-0.001430573,428596e-9,-0.005304521,-354201e-9,0.001860506,-823036e-9,0.002147233,-0.002587907,-0.365725806,0.011083703,-0.008677898,-0.011923918,-0.00703965,,
